id,driver_id,racing_number,grand_prix,race_id,session_date,message_timestamp,transcription
2019_Hungarian_Grand_Prix_DANRIC01_3_20190804_153213,DANRIC01,3,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:32:33.562Z,"Alright, let's take a look at the undertaking."
2019_Hungarian_Grand_Prix_DANRIC01_3_20190804_155509,DANRIC01,3,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Yeah, understood, boys. Let's move on from this. We'll have a break and come back. I don't know what I could have done with that guy there. Alright, mate, that's P14. I don't know how many warnings he needs, but. Yeah, understood. I saw you gave him what he deserved."
2019_Hungarian_Grand_Prix_GEORUS01_63_20190804_160223,GEORUS01,63,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Yes, nicely driven, nicely driven. P16. Cheers guys. I gave all I had."
2019_Hungarian_Grand_Prix_GEORUS01_63_20190804_160524,GEORUS01,63,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Yes, nicely driven, nicely driven. P16, well defended. Cheers, guys. I gave all I had. It was very tricky in the early phases. With surface overheating, the car was just sliding around like I was on ice. But the last half, it felt pretty decent."
2019_Hungarian_Grand_Prix_KEVMAG01_20_20190804_141635,KEVMAG01,20,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:17:23.8191169Z,"Something's happened. Okay, understood. Mode push, mode push, we're checking. Is it a puncture or is it a. Tire's okay, pressures are okay. Did you have contact, I guess?"
2019_Hungarian_Grand_Prix_KEVMAG01_20_20190804_143946,KEVMAG01,20,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:40:44.0623451Z,"Ty, it's good that overheating a bit behind these cars. Understood, understood."
2019_Hungarian_Grand_Prix_KEVMAG01_20_20190804_150924,KEVMAG01,20,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:10:11.533Z,"We're going to swap positions. We're going to swap positions. If you can't take advantage of it, we'll swap back later, okay? So he's going to be swapping positions with you, okay? I have no idea what we're doing. You know, I'm not saying we're wrong, but I don't know what we're doing. You need to tell me more. Okay, understood. Right now, we're going to the end, okay? Yeah, but where are we compared to other people? Give me a bit of a picture. Right now, we're at P15. Ricardo hasn't pitted yet, so we're trying to get inside of his window so we can have him, and then we'll need a bit of luck, but we're just getting as far up as we can."
2019_Hungarian_Grand_Prix_KEVMAG01_20_20190804_155732,KEVMAG01,20,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Well, that's the best P13 drive I've ever seen. Fantastic driving and managing, really incredible. You did an amazing thing to hold on to that. Not super satisfying, I'm sure, but really good driving. Yeah, did what I could, guys. You did, man. Did what I could. Yeah, good drive, really good drive. Mode slow, mode slow."
2019_Hungarian_Grand_Prix_KIMRAI01_7_20190804_140637,KIMRAI01,7,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:07:17.025Z,"I think in the future, I don't know, does it make any difference, but maybe it's better not to leave the wheel on the sun. It was boiling hot when I took it from my hand, so it can be very healthy. Yeah, that's a good point. Because it was on the top of the chassis. Sure, sure, it's a good point. We'll make sure it doesn't happen in the future."
2019_Hungarian_Grand_Prix_KIMRAI01_7_20190804_142321,KIMRAI01,7,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:23:28.7431552Z,"Okay, Kimi, how are your tires? Oh, good. Okay, good."
2019_Hungarian_Grand_Prix_KIMRAI01_7_20190804_144028,KIMRAI01,7,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:40:44.269Z,"Kakimi, ghastly behind, just been told to attack you."
2019_Hungarian_Grand_Prix_KIMRAI01_7_20190804_160110,KIMRAI01,7,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"And P7, P7, fantastic race, Kimi, fantastic. Great first lap, great defense against Botas. More charge, more charge. You're a legend. Fantastic."
2019_Hungarian_Grand_Prix_LANNOR01_4_20190804_143430,LANNOR01,4,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:34:38.306Z,Thank you.
2019_Hungarian_Grand_Prix_LANNOR01_4_20190804_145056,LANNOR01,4,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:51:55.9738142Z,"Box now. No, stay out, stay out, stay out, stay out."
2019_Hungarian_Grand_Prix_LANNOR01_4_20190804_155927,LANNOR01,4,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Thanks, guys. Obviously, it wasn't the best race, but yeah, good first half of the season, anyway, I guess. Just make sure we continue into spa. It's been good so far, so keep it up. Yeah, man, 12 races down, and it has been an excellent start. You've been quick all weekend, you've done a really good job."
2019_Hungarian_Grand_Prix_LANSTR01_18_20190804_143255,LANSTR01,18,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:33:38.211Z,"Givanazzi, now the car behind Givanazzi. You don't have to tell me everything that I've experienced, but I know it's Givanazzi behind me."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_140355,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:04:15.551Z,"We're definitely going to be struggling with rear end as soon as those rears come up. Yeah, copy nothing clear. It was still high 40s here."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_144225,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:42:46.619Z,Now let's just keep this pressure on now loose and it won't be long now.
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_144335,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:43:49.14Z,"And as we go, menu-position3, position3, and let's start managing that break. It is getting hot now."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_144540,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:46:51.315Z,"My time is actually good. I could keep going if needed. Okay, copy. Let's go with that."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_144641,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:46:51.468281Z,So just keep these tyres in good nick Lewis.
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_144701,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:47:54.512Z,"Okay Lewis, it's hammer time."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_144916,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:49:54.69Z,"We'll extend, so currently unsafe. I can't go any faster man!"
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_145135,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:51:56.083Z,Left front locked up and there seems to be smoke coming from my left disc.
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_150638,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:07:08.584Z,Is the car okay? Car's okay.
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_150802,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:09:11.441Z,What more can I do man? Just keep the pressure on once you've got the tent on. I can't keep the pressure on.
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_151133,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:12:13.451Z,"Brake temps, brake temps. So, Lucy's more about the wear than the temp."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_151442,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:15:16.99Z,"Is the weather better? It's slowly improving, lap on lap."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_151711,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:18:18.9005573Z,"Okay, let's just close right up to Verstappen."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_152050,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:21:22.547Z,"I don't know if that was the right call, man. Copy that, Lewis. We think you've got the pace. How far is he ahead now? So, the snap of 19 seconds ahead, last snap was a 20.0."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_152530,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:26:25.553Z,"The Snapper will be on a tyre limit, we think. Who knows, maybe I will too."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_152705,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:27:28.095Z,"Verstappen at 19.5. Did you say 19.5? AFIRM, he's now in free air now and he's turned up the PU. So that forecast has now opened up to the last lap when we make the catch."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_153102,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:31:30.106Z,"So it should be clear air to the end. We've got 13 laps to go, Lewis. I know you can do this, mate. Fastest man out there."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_153523,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:36:35.025Z,"I don't know how much size will be left at the end. It doesn't matter, loose, just give it everything."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_153743,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:38:36.512Z,"Brakes are fine, you've got margin."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_154116,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:41:39.383Z,"Okay, at least I don't have to tell you the gap mate, you can see him."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_154300,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:43:42.055Z,Thank you.
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_154911,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:50:26.874Z,"Wow, just wow, mate. What a drive, what a strategy. Only you can make that happen, mate. Awesome work today. Lewis, it's James. Well done, mate. That was an incredible drive. Really, really impressive. You earned that. Thank you so much, James. Bono, you guys, thank you so much for this weekend. I know the last one was a difficult one, but I really appreciate you continuing to push. And James, sorry I doubted the strategy. That was a tall mountain. That was definitely a tall order. Grateful we did it. Yeah, well done mate, we knew you had it in you. Woohoo! Oh man, that feels good. That feels so good guys, I hope you're feeling it too."
2019_Hungarian_Grand_Prix_LEWHAM01_44_20190804_155313,LEWHAM01,44,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Lois is his daughter. We nearly did our pants. Enjoy. Congratulations. See you on the podium. Glad we don't have a cleaner out there. Yeah, me too. You're pretty good, Randy, aren't you?"
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_133924,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T12:46:25.201Z,"So, Max, with every lap that we put on the tyres here, the rear tyre temperature is actually becoming more relevant, rear tyre temperature becoming more relevant to balance. Front's consistent."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_141556,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:16:22.951Z,It's a super first low max. A gap behind Hamilton 1.8. 1.8.
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_143507,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:35:39.397Z,"Is the wind picking up? Only very slightly, Max. Same direction. So tail into two and through the infield."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_143935,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:40:43.854Z,"Nate available some grip. Understood, Max. Yeah, I don't have the same grip as before. Copy."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_144149,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:42:46.5153115Z,"Yeah, tires are definitely not in the best state."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_144329,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:43:49.14Z,"Music got a lot of rip mate. Yep, I understand Max."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_144433,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:44:49.792Z,"I'm gonna say it once again now, I'm losing grip. And we have understood, Max."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_145918,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:00:02.28Z,"Okay, so Hamilton is now behind. Expect him to attack while his tyres are fresh."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_150432,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:05:06.808Z,Next blue flag. Do I have full power? Yes.
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_150630,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:07:08.584Z,"These bikepackers have to move, man."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_150954,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:10:11.718Z,"Did he repair some damage or what? No, I think they're just trying to bring brakes and engine temperatures under control. He will have seen the best of his tyres though."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_151313,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:14:16.899Z,You need to give me full power. You've got full power.
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_151627,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:17:17.951Z,You always tell me when he has DRS or not.
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_152204,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:22:22.637Z,"If he was not slid away, can you? We should have fitted as well. I can confirm we would have come out behind Hamilton."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_152659,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:27:28.095Z,"Okay, so the wind has calmed down a lot, Max. The wind has calmed down a lot. Still, same direction, but a lot lighter than it was at the beginning of the race."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_153021,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:31:29.906Z,"All okay, Max? Yeah, as good as I can be. I'm trying. This is good enough for me at the moment."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_153845,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:39:39.2Z,Toy is out there. Copy.
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_154041,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:41:39.383Z,"When it comes down to it, you've got four laps worth of four second hold on the overtake button. Four laps when you need it, four second hold."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_154343,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:44:44.668Z,"Fires are dead. I cannot finish the race like this. Box and pick and confirm please Max. Box, pick and confirm."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_155031,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:50:26.874Z,"Yeah, they rolled the dice and it worked for them, unfortunately, but you drove your heart out today, so well done. Yeah, exactly. I mean, B2 is still a good amount of points."
2019_Hungarian_Grand_Prix_MAXVER01_33_20190804_155133,MAXVER01,33,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:50:26.874Z,"Well done mate. Well done. Keep your chin up. That was a fantastic drive. They had the option in P2 to do what they did. It goes like that. But that was an excellent, excellent race. Well done. Yeah, it was flat out. There was some more in it."
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_142012,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:20:27.014Z,"Slip three, please. That's at nine o'clock. Yeah, this is the wrong time to tell me. No time in sector two."
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_142627,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:27:32.663Z,"I'm losing the connection with this power problem. Getting a bit under pressure. Understood, Nico. He's not going to get past you in a hurry. Just concentrate on the long game, please."
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_142939,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:30:34.958Z,"I don't have the luxury to save. I don't know if you don't see that. And I don't have power. Somehow I pick up more and more under sea as well. Copy that, Nico. Just have to make the best we can with what we've got. We've got better pace and grows on. The problem is not going to get any worse, it's stabilized."
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_143147,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:32:38.124Z,Got no power on this train mate. It's getting worse.
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_145442,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:55:00.153Z,Maybe we need to add aerobalance. What do you think? It's just the understeers quite high and with more engine braking I'm recovering some lap time.
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_150329,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:04:05.975Z,"Is this pace acceptable or what? I'm up too slow. You need to go as fast as you can, mate. Can you do five more laps? Question Can you do five more laps? Yeah, but I don't have more pace. That's it. I'm flat out all the time."
2019_Hungarian_Grand_Prix_NICHUL01_27_20190804_154208,NICHUL01,27,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:42:40.460819Z,"Okay, Nick, I know you're aware, but all three cars in front of you are struggling with their tyres."
2019_Hungarian_Grand_Prix_PIEGAS01_10_20190804_142137,PIEGAS01,10,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:22:27.796Z,Keep pushing Pierre. Let's get past Raikkonen.
2019_Hungarian_Grand_Prix_PIEGAS01_10_20190804_153418,PIEGAS01,10,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:34:33.744Z,I'm losing a bit of power.
2019_Hungarian_Grand_Prix_PIEGAS01_10_20190804_155513,PIEGAS01,10,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"Yeah, struggle for a group since lap one was really difficult. I've tried many different things to understand why I was sliding so much, but just the struggle so much was... So I... Congrats for the podium guys, just need to understand why... Liking a bit of grip, I will keep working hard. Congrats to the whole team for the body up."
2019_Hungarian_Grand_Prix_SEBVET01_5_20190804_142724,SEBVET01,5,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:28:33.288Z,"We have both cars, you and Charles from Plan B. Plan B."
2019_Hungarian_Grand_Prix_SEBVET01_5_20190804_150322,SEBVET01,5,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:04:05.975Z,I don't have much longer.
2019_Hungarian_Grand_Prix_SEBVET01_5_20190804_150358,SEBVET01,5,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:05:06.808Z,We need three more laps for Plan C. Three more laps for Plan C.
2019_Hungarian_Grand_Prix_SEBVET01_5_20190804_154514,SEBVET01,5,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:45:44.756Z,"Quite done, sir. So that's 0.6 behind."
2019_Hungarian_Grand_Prix_SEBVET01_5_20190804_155221,SEBVET01,5,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:50:26.874Z,"Yep, yep, yep, yep buddy, lightweight! Grazie. That was a difficult one, a tough one, a long one, but hanging in there, the first in paid off at the end so."
2019_Hungarian_Grand_Prix_SERPER01_11_20190804_160018,SERPER01,11,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:53:49.838Z,"That is not correct, mate. Not correct. He damaged my suspension. Smash into me. Yeah, copy that, Checker. Yeah, we saw that. We saw him smash into your right hand side. Yep, copy that. It's been noted."
2019_Hungarian_Grand_Prix_VALBOT01_77_20190804_141437,VALBOT01,77,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:15:21.9367905Z,"We can see damage on the right hand side, battery."
2019_Hungarian_Grand_Prix_VALBOT01_77_20190804_142509,VALBOT01,77,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T13:25:32.483Z,We are thinking P6 at the end of the race is very likely.
2019_Hungarian_Grand_Prix_VALBOT01_77_20190804_151218,VALBOT01,77,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:13:14.3622467Z,Lewis is on Max Gearbox.
2019_Hungarian_Grand_Prix_VALBOT01_77_20190804_152248,VALBOT01,77,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:23:23.1051579Z,"For your information, we had a helmet visor strip in the left hand louver panel on your car, which we've just taken out."
2019_Hungarian_Grand_Prix_VALBOT01_77_20190804_152355,VALBOT01,77,2019 Hungarian Grand Prix,2019_Hungarian_Grand_Prix,04/08/2019,2019-08-04T14:24:24.027Z,"And regarding your race, now you need to go through four cars ahead. You have pace to do it."
2019_Belgian_Grand_Prix_ALEALB01_23_20190901_134032,ALEALB01,23,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T12:41:03.541Z,My feet feels quite warm. I don't know if that's normal. Copy. We'll have a look.
2019_Belgian_Grand_Prix_ALEALB01_23_20190901_143217,ALEALB01,23,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:32:38.221Z,Keep watching your battery on the left hand side. Get that back up and try again.
2019_Belgian_Grand_Prix_ALEALB01_23_20190901_154040,ALEALB01,23,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T14:40:05.884Z,Fail eighty four.
2019_Belgian_Grand_Prix_ALEALB01_23_20190901_154228,ALEALB01,23,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T14:41:42.252Z,"Excellent work, Alex. Thumbs up, mate. P5, P5, what up, mate? Yeah, thanks, guys. That wasn't a very good job, to be honest. I saw it already at the start, but thank you. Well done, Alex. That was a really strong dive today. Really, very good. P5 from the back of the grid. Great start, well done."
2019_Belgian_Grand_Prix_ANTGIO01_99_20190901_142430,ANTGIO01,99,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:25:32.6846736Z,"Here, the head is the first cow on Menum. So, if we get him, we are in a strong position."
2019_Belgian_Grand_Prix_CARSAI01_55_20190901_140804,CARSAI01,55,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:09:21.11Z,"Okay, Carlos, tyre information. The medium starters are Russell, Albon, Giovanazzi, Kivat, and Kubica. All other cars are on soft. Starting in front of me only, Russell. That's correct, just Russell ahead on medium. And also, Carlos, Stroll alongside you is on soft."
2019_Belgian_Grand_Prix_CARSAI01_55_20190901_141302,CARSAI01,55,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:13:24.02Z,I have a lack of power in recharge.
2019_Belgian_Grand_Prix_CARSAI01_55_20190901_142044,CARSAI01,55,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:21:29.423Z,"Okay Carlos, box this lap, box this lap, stop in front of Lando's garage."
2019_Belgian_Grand_Prix_CHALEC01_16_20190901_133352,CHALEC01,16,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T12:41:03.541Z,"Charles Detain. Copy. We need mode warm up, mode warm up, and brake balance minus 6."
2019_Belgian_Grand_Prix_CHALEC01_16_20190901_140442,CHALEC01,16,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:05:18.0392568Z,"So we'll fire up the engine, there will be the turbo engagement and we do a bite point. Okay, no problems. Okay, I thought I understood for a moment that I had to do a bite point before the real start so I will only do it here. Yes, that is correct. So mode formation, bit limiter off, we fire up the engine, turbo engagement and then you do the bite point and that's it. Then everything is normal."
2019_Belgian_Grand_Prix_CHALEC01_16_20190901_144001,CHALEC01,16,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:40:44.134Z,"And multifunction position BM when you can, position BM when you can."
2019_Belgian_Grand_Prix_CHALEC01_16_20190901_145432,CHALEC01,16,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:54:55.256Z,Gap to Hamilton behind four point three.
2019_Belgian_Grand_Prix_CHALEC01_16_20190901_145547,CHALEC01,16,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T13:56:55.439Z,"And you will go out behind Sebastian. Everything will be fine for the end of the race. And box now, box."
2019_Belgian_Grand_Prix_CHALEC01_16_20190901_150659,CHALEC01,16,2019 Belgian Grand Prix,2019_Belgian_Grand_Prix,01/09/2019,2019-09-01T14:08:02.701Z,"So, grab to Sebastian behind two seconds, and behind him, Hamilton. Hamilton is at 4.1 seconds from us."
